"index","confidence","hypo_step","max_arm_length","num_threads"
3892,34,2,10,20
3893,34,2,10,21
3894,34,2,10,22
3895,34,2,10,23
3896,34,2,10,24
3897,34,2,10,25
3898,34,2,10,26
3899,34,2,10,27
3900,34,2,10,28
3901,34,2,10,29
3902,34,2,10,30
3903,34,2,10,31
3904,34,2,10,32
3905,34,2,11,1
3906,34,2,11,2
3907,34,2,11,3
3908,34,2,11,4
3909,34,2,11,5
3910,34,2,11,6
3911,34,2,11,7
3912,34,2,11,8
3913,34,2,11,9
3914,34,2,11,10
3915,34,2,11,11
3916,34,2,11,12
3917,34,2,11,13
3918,34,2,11,14
3919,34,2,11,15
3920,34,2,11,16
3921,34,2,11,17
3922,34,2,11,18
3923,34,2,11,19
3924,34,2,11,20
3925,34,2,11,21
3926,34,2,11,22
3927,34,2,11,23
3928,34,2,11,24
3929,34,2,11,25
3930,34,2,11,26
3931,34,2,11,27
3932,34,2,11,28
3933,34,2,11,29
3934,34,2,11,30
3935,34,2,11,31
3936,34,2,11,32
3937,34,2,12,1
3938,34,2,12,2
3939,34,2,12,3
3940,34,2,12,4
3941,34,2,12,5
3942,34,2,12,6
3943,34,2,12,7
3944,34,2,12,8
3945,34,2,12,9
3946,34,2,12,10
3947,34,2,12,11
3948,34,2,12,12
3949,34,2,12,13
3950,34,2,12,14
3951,34,2,12,15
3952,34,2,12,16
3953,34,2,12,17
3954,34,2,12,18
3955,34,2,12,19
3956,34,2,12,20
3957,34,2,12,21
3958,34,2,12,22
3959,34,2,12,23
3960,34,2,12,24
3961,34,2,12,25
3962,34,2,12,26
3963,34,2,12,27
3964,34,2,12,28
3965,34,2,12,29
3966,34,2,12,30
3967,34,2,12,31
3968,34,2,12,32
3969,34,2,13,1
3970,34,2,13,2
3971,34,2,13,3
3972,34,2,13,4
3973,34,2,13,5
3974,34,2,13,6
3975,34,2,13,7
3976,34,2,13,8
3977,34,2,13,9
3978,34,2,13,10
3979,34,2,13,11
3980,34,2,13,12
3981,34,2,13,13
3982,34,2,13,14
3983,34,2,13,15
3984,34,2,13,16
3985,34,2,13,17
3986,34,2,13,18
3987,34,2,13,19
3988,34,2,13,20
3989,34,2,13,21
3990,34,2,13,22
3991,34,2,13,23
3992,34,2,13,24
3993,34,2,13,25
3994,34,2,13,26
3995,34,2,13,27
3996,34,2,13,28
3997,34,2,13,29
3998,34,2,13,30
3999,34,2,13,31
4000,34,2,13,32
4001,34,2,14,1
4002,34,2,14,2
4003,34,2,14,3
4004,34,2,14,4
4005,34,2,14,5
4006,34,2,14,6
4007,34,2,14,7
4008,34,2,14,8
4009,34,2,14,9
4010,34,2,14,10
4011,34,2,14,11
4012,34,2,14,12
4013,34,2,14,13
4014,34,2,14,14
4015,34,2,14,15
4016,34,2,14,16
4017,34,2,14,17
4018,34,2,14,18
4019,34,2,14,19
4020,34,2,14,20
4021,34,2,14,21
4022,34,2,14,22
4023,34,2,14,23
4024,34,2,14,24
4025,34,2,14,25
4026,34,2,14,26
4027,34,2,14,27
4028,34,2,14,28
4029,34,2,14,29
4030,34,2,14,30
4031,34,2,14,31
4032,34,2,14,32
4033,34,2,15,1
4034,34,2,15,2
4035,34,2,15,3
4036,34,2,15,4
4037,34,2,15,5
4038,34,2,15,6
4039,34,2,15,7
4040,34,2,15,8
4041,34,2,15,9
4042,34,2,15,10
4043,34,2,15,11
4044,34,2,15,12
4045,34,2,15,13
4046,34,2,15,14
4047,34,2,15,15
4048,34,2,15,16
4049,34,2,15,17
4050,34,2,15,18
4051,34,2,15,19
4052,34,2,15,20
4053,34,2,15,21
4054,34,2,15,22
4055,34,2,15,23
4056,34,2,15,24
4057,34,2,15,25
4058,34,2,15,26
4059,34,2,15,27
4060,34,2,15,28
4061,34,2,15,29
4062,34,2,15,30
4063,34,2,15,31
4064,34,2,15,32
4065,34,2,16,1
4066,34,2,16,2
4067,34,2,16,3
4068,34,2,16,4
4069,34,2,16,5
4070,34,2,16,6
4071,34,2,16,7
4072,34,2,16,8
4073,34,2,16,9
4074,34,2,16,10
4075,34,2,16,11
4076,34,2,16,12
4077,34,2,16,13
4078,34,2,16,14
4079,34,2,16,15
4080,34,2,16,16
4081,34,2,16,17
4082,34,2,16,18
4083,34,2,16,19
4084,34,2,16,20
4085,34,2,16,21
4086,34,2,16,22
4087,34,2,16,23
4088,34,2,16,24
4089,34,2,16,25
4090,34,2,16,26
4091,34,2,16,27
4092,34,2,16,28
4093,34,2,16,29
4094,34,2,16,30
4095,34,2,16,31
4096,34,2,16,32
4097,34,3,1,1
4098,34,3,1,2
4099,34,3,1,3
4100,34,3,1,4
4101,34,3,1,5
4102,34,3,1,6
4103,34,3,1,7
4104,34,3,1,8
4105,34,3,1,9
4106,34,3,1,10
4107,34,3,1,11
4108,34,3,1,12
4109,34,3,1,13
4110,34,3,1,14
4111,34,3,1,15
4112,34,3,1,16
4113,34,3,1,17
4114,34,3,1,18
4115,34,3,1,19
4116,34,3,1,20
4117,34,3,1,21
4118,34,3,1,22
4119,34,3,1,23
4120,34,3,1,24
4121,34,3,1,25
4122,34,3,1,26
4123,34,3,1,27
4124,34,3,1,28
4125,34,3,1,29
4126,34,3,1,30
4127,34,3,1,31
4128,34,3,1,32
4129,34,3,2,1
4130,34,3,2,2
4131,34,3,2,3
4132,34,3,2,4
4133,34,3,2,5
4134,34,3,2,6
4135,34,3,2,7
4136,34,3,2,8
4137,34,3,2,9
4138,34,3,2,10
4139,34,3,2,11
4140,34,3,2,12
4141,34,3,2,13
4142,34,3,2,14
4143,34,3,2,15
4144,34,3,2,16
4145,34,3,2,17
4146,34,3,2,18
4147,34,3,2,19
4148,34,3,2,20
4149,34,3,2,21
4150,34,3,2,22
4151,34,3,2,23
4152,34,3,2,24
4153,34,3,2,25
4154,34,3,2,26
4155,34,3,2,27
4156,34,3,2,28
4157,34,3,2,29
4158,34,3,2,30
4159,34,3,2,31
4160,34,3,2,32
4161,34,3,3,1
4162,34,3,3,2
4163,34,3,3,3
4164,34,3,3,4
4165,34,3,3,5
4166,34,3,3,6
4167,34,3,3,7
4168,34,3,3,8
4169,34,3,3,9
4170,34,3,3,10
4171,34,3,3,11
4172,34,3,3,12
4173,34,3,3,13
4174,34,3,3,14
4175,34,3,3,15
4176,34,3,3,16
4177,34,3,3,17
4178,34,3,3,18
4179,34,3,3,19
4180,34,3,3,20
4181,34,3,3,21
4182,34,3,3,22
4183,34,3,3,23
4184,34,3,3,24
4185,34,3,3,25
4186,34,3,3,26
4187,34,3,3,27
4188,34,3,3,28
4189,34,3,3,29
4190,34,3,3,30
4191,34,3,3,31
4192,34,3,3,32
4193,34,3,4,1
4194,34,3,4,2
4195,34,3,4,3
4196,34,3,4,4
4197,34,3,4,5
4198,34,3,4,6
4199,34,3,4,7
4200,34,3,4,8
4201,34,3,4,9
4202,34,3,4,10
4203,34,3,4,11
4204,34,3,4,12
4205,34,3,4,13
4206,34,3,4,14
4207,34,3,4,15
4208,34,3,4,16
4209,34,3,4,17
4210,34,3,4,18
4211,34,3,4,19
4212,34,3,4,20
4213,34,3,4,21
4214,34,3,4,22
4215,34,3,4,23
4216,34,3,4,24
4217,34,3,4,25
4218,34,3,4,26
4219,34,3,4,27
4220,34,3,4,28
4221,34,3,4,29
4222,34,3,4,30
4223,34,3,4,31
4224,34,3,4,32
4225,34,3,5,1
4226,34,3,5,2
4227,34,3,5,3
4228,34,3,5,4
4229,34,3,5,5
4230,34,3,5,6
4231,34,3,5,7
4232,34,3,5,8
4233,34,3,5,9
4234,34,3,5,10
4235,34,3,5,11
4236,34,3,5,12
4237,34,3,5,13
4238,34,3,5,14
4239,34,3,5,15
4240,34,3,5,16
4241,34,3,5,17
4242,34,3,5,18
4243,34,3,5,19
4244,34,3,5,20
4245,34,3,5,21
4246,34,3,5,22
4247,34,3,5,23
4248,34,3,5,24
4249,34,3,5,25
4250,34,3,5,26
4251,34,3,5,27
4252,34,3,5,28
4253,34,3,5,29
4254,34,3,5,30
4255,34,3,5,31
4256,34,3,5,32
4257,34,3,6,1
4258,34,3,6,2
4259,34,3,6,3
4260,34,3,6,4
4261,34,3,6,5
4262,34,3,6,6
4263,34,3,6,7
4264,34,3,6,8
4265,34,3,6,9
4266,34,3,6,10
4267,34,3,6,11
4268,34,3,6,12
4269,34,3,6,13
4270,34,3,6,14
4271,34,3,6,15
4272,34,3,6,16
4273,34,3,6,17
4274,34,3,6,18
4275,34,3,6,19
4276,34,3,6,20
4277,34,3,6,21
4278,34,3,6,22
4279,34,3,6,23
4280,34,3,6,24
4281,34,3,6,25
4282,34,3,6,26
4283,34,3,6,27
4284,34,3,6,28
4285,34,3,6,29
4286,34,3,6,30
4287,34,3,6,31
4288,34,3,6,32
4289,34,3,7,1
4290,34,3,7,2
4291,34,3,7,3
4292,34,3,7,4
4293,34,3,7,5
4294,34,3,7,6
4295,34,3,7,7
4296,34,3,7,8
4297,34,3,7,9
4298,34,3,7,10
4299,34,3,7,11
4300,34,3,7,12
4301,34,3,7,13
4302,34,3,7,14
4303,34,3,7,15
4304,34,3,7,16
4305,34,3,7,17
4306,34,3,7,18
4307,34,3,7,19
4308,34,3,7,20
4309,34,3,7,21
4310,34,3,7,22
4311,34,3,7,23
4312,34,3,7,24
4313,34,3,7,25
4314,34,3,7,26
4315,34,3,7,27
4316,34,3,7,28
4317,34,3,7,29
4318,34,3,7,30
4319,34,3,7,31
4320,34,3,7,32
4321,34,3,8,1
4322,34,3,8,2
4323,34,3,8,3
4324,34,3,8,4
4325,34,3,8,5
4326,34,3,8,6
4327,34,3,8,7
4328,34,3,8,8
4329,34,3,8,9
4330,34,3,8,10
4331,34,3,8,11
4332,34,3,8,12
4333,34,3,8,13
4334,34,3,8,14
4335,34,3,8,15
4336,34,3,8,16
4337,34,3,8,17
4338,34,3,8,18
4339,34,3,8,19
4340,34,3,8,20
4341,34,3,8,21
4342,34,3,8,22
4343,34,3,8,23
4344,34,3,8,24
4345,34,3,8,25
4346,34,3,8,26
4347,34,3,8,27
4348,34,3,8,28
4349,34,3,8,29
4350,34,3,8,30
4351,34,3,8,31
4352,34,3,8,32
4353,34,3,9,1
4354,34,3,9,2
4355,34,3,9,3
4356,34,3,9,4
4357,34,3,9,5
4358,34,3,9,6
4359,34,3,9,7
4360,34,3,9,8
4361,34,3,9,9
4362,34,3,9,10
4363,34,3,9,11
4364,34,3,9,12
4365,34,3,9,13
4366,34,3,9,14
4367,34,3,9,15
4368,34,3,9,16
4369,34,3,9,17
4370,34,3,9,18
4371,34,3,9,19
4372,34,3,9,20
4373,34,3,9,21
4374,34,3,9,22
4375,34,3,9,23
4376,34,3,9,24
4377,34,3,9,25
4378,34,3,9,26
4379,34,3,9,27
4380,34,3,9,28
4381,34,3,9,29
4382,34,3,9,30
4383,34,3,9,31
4384,34,3,9,32
4385,34,3,10,1
4386,34,3,10,2
4387,34,3,10,3
4388,34,3,10,4
4389,34,3,10,5
4390,34,3,10,6
4391,34,3,10,7
4392,34,3,10,8
4393,34,3,10,9
4394,34,3,10,10
4395,34,3,10,11
4396,34,3,10,12
4397,34,3,10,13
4398,34,3,10,14
4399,34,3,10,15
4400,34,3,10,16
4401,34,3,10,17
4402,34,3,10,18
4403,34,3,10,19
4404,34,3,10,20
4405,34,3,10,21
4406,34,3,10,22
4407,34,3,10,23
4408,34,3,10,24
4409,34,3,10,25
4410,34,3,10,26
4411,34,3,10,27
4412,34,3,10,28
4413,34,3,10,29
4414,34,3,10,30
4415,34,3,10,31
4416,34,3,10,32
4417,34,3,11,1
4418,34,3,11,2
4419,34,3,11,3
4420,34,3,11,4
4421,34,3,11,5
4422,34,3,11,6
4423,34,3,11,7
4424,34,3,11,8
4425,34,3,11,9
4426,34,3,11,10
4427,34,3,11,11
4428,34,3,11,12
4429,34,3,11,13
4430,34,3,11,14
4431,34,3,11,15
4432,34,3,11,16
4433,34,3,11,17
4434,34,3,11,18
4435,34,3,11,19
4436,34,3,11,20
4437,34,3,11,21
4438,34,3,11,22
4439,34,3,11,23
4440,34,3,11,24
4441,34,3,11,25
4442,34,3,11,26
4443,34,3,11,27
4444,34,3,11,28
4445,34,3,11,29
4446,34,3,11,30
4447,34,3,11,31
4448,34,3,11,32
4449,34,3,12,1
4450,34,3,12,2
4451,34,3,12,3
4452,34,3,12,4
4453,34,3,12,5
4454,34,3,12,6
4455,34,3,12,7
4456,34,3,12,8
4457,34,3,12,9
4458,34,3,12,10
4459,34,3,12,11
4460,34,3,12,12
4461,34,3,12,13
4462,34,3,12,14
4463,34,3,12,15
4464,34,3,12,16
4465,34,3,12,17
4466,34,3,12,18
4467,34,3,12,19
4468,34,3,12,20
4469,34,3,12,21
4470,34,3,12,22
4471,34,3,12,23
4472,34,3,12,24
4473,34,3,12,25
4474,34,3,12,26
4475,34,3,12,27
4476,34,3,12,28
4477,34,3,12,29
4478,34,3,12,30
4479,34,3,12,31
4480,34,3,12,32
4481,34,3,13,1
4482,34,3,13,2
4483,34,3,13,3
4484,34,3,13,4
4485,34,3,13,5
4486,34,3,13,6
4487,34,3,13,7
4488,34,3,13,8
4489,34,3,13,9
4490,34,3,13,10
4491,34,3,13,11
4492,34,3,13,12
4493,34,3,13,13
4494,34,3,13,14
4495,34,3,13,15
4496,34,3,13,16
4497,34,3,13,17
4498,34,3,13,18
4499,34,3,13,19
4500,34,3,13,20
4501,34,3,13,21
4502,34,3,13,22
4503,34,3,13,23
4504,34,3,13,24
4505,34,3,13,25
4506,34,3,13,26
4507,34,3,13,27
4508,34,3,13,28
4509,34,3,13,29
4510,34,3,13,30
4511,34,3,13,31
4512,34,3,13,32
4513,34,3,14,1
4514,34,3,14,2
4515,34,3,14,3
4516,34,3,14,4
4517,34,3,14,5
4518,34,3,14,6
4519,34,3,14,7
4520,34,3,14,8
4521,34,3,14,9
4522,34,3,14,10
4523,34,3,14,11
4524,34,3,14,12
4525,34,3,14,13
4526,34,3,14,14
4527,34,3,14,15
4528,34,3,14,16
4529,34,3,14,17
4530,34,3,14,18
4531,34,3,14,19
4532,34,3,14,20
4533,34,3,14,21
4534,34,3,14,22
4535,34,3,14,23
4536,34,3,14,24
4537,34,3,14,25
4538,34,3,14,26
4539,34,3,14,27
4540,34,3,14,28
4541,34,3,14,29
4542,34,3,14,30
4543,34,3,14,31
4544,34,3,14,32
4545,34,3,15,1
4546,34,3,15,2
4547,34,3,15,3
4548,34,3,15,4
4549,34,3,15,5
4550,34,3,15,6
4551,34,3,15,7
4552,34,3,15,8
4553,34,3,15,9
4554,34,3,15,10
4555,34,3,15,11
4556,34,3,15,12
4557,34,3,15,13
4558,34,3,15,14
4559,34,3,15,15
4560,34,3,15,16
4561,34,3,15,17
4562,34,3,15,18
4563,34,3,15,19
4564,34,3,15,20
4565,34,3,15,21
4566,34,3,15,22
4567,34,3,15,23
4568,34,3,15,24
4569,34,3,15,25
4570,34,3,15,26
4571,34,3,15,27
4572,34,3,15,28
4573,34,3,15,29
4574,34,3,15,30
4575,34,3,15,31
4576,34,3,15,32
4577,34,3,16,1
4578,34,3,16,2
4579,34,3,16,3
4580,34,3,16,4
4581,34,3,16,5
4582,34,3,16,6
4583,34,3,16,7
4584,34,3,16,8
4585,34,3,16,9
4586,34,3,16,10
4587,34,3,16,11
4588,34,3,16,12
4589,34,3,16,13
4590,34,3,16,14
4591,34,3,16,15
4592,34,3,16,16
4593,34,3,16,17
4594,34,3,16,18
4595,34,3,16,19
4596,34,3,16,20
4597,34,3,16,21
4598,34,3,16,22
4599,34,3,16,23
4600,34,3,16,24
4601,34,3,16,25
4602,34,3,16,26
4603,34,3,16,27
4604,34,3,16,28
4605,34,3,16,29
4606,34,3,16,30
4607,34,3,16,31
4608,34,3,16,32
4609,44,1,1,1
4610,44,1,1,2
4611,44,1,1,3
4612,44,1,1,4
4613,44,1,1,5
4614,44,1,1,6
4615,44,1,1,7
4616,44,1,1,8
4617,44,1,1,9
4618,44,1,1,10
4619,44,1,1,11
4620,44,1,1,12
4621,44,1,1,13
4622,44,1,1,14
4623,44,1,1,15
4624,44,1,1,16
4625,44,1,1,17
4626,44,1,1,18
4627,44,1,1,19
4628,44,1,1,20
4629,44,1,1,21
4630,44,1,1,22
4631,44,1,1,23
4632,44,1,1,24
4633,44,1,1,25
4634,44,1,1,26
4635,44,1,1,27
4636,44,1,1,28
4637,44,1,1,29
4638,44,1,1,30
4639,44,1,1,31
4640,44,1,1,32
4641,44,1,2,1
4642,44,1,2,2
4643,44,1,2,3
4644,44,1,2,4
4645,44,1,2,5
4646,44,1,2,6
4647,44,1,2,7
4648,44,1,2,8
4649,44,1,2,9
4650,44,1,2,10
4651,44,1,2,11
4652,44,1,2,12
4653,44,1,2,13
4654,44,1,2,14
4655,44,1,2,15
4656,44,1,2,16
4657,44,1,2,17
4658,44,1,2,18
4659,44,1,2,19
4660,44,1,2,20
4661,44,1,2,21
4662,44,1,2,22
4663,44,1,2,23
4664,44,1,2,24
4665,44,1,2,25
4666,44,1,2,26
4667,44,1,2,27
4668,44,1,2,28
4669,44,1,2,29
4670,44,1,2,30
4671,44,1,2,31
4672,44,1,2,32
4673,44,1,3,1
4674,44,1,3,2
4675,44,1,3,3
4676,44,1,3,4
4677,44,1,3,5
4678,44,1,3,6
4679,44,1,3,7
4680,44,1,3,8
4681,44,1,3,9
4682,44,1,3,10
4683,44,1,3,11
4684,44,1,3,12
4685,44,1,3,13
4686,44,1,3,14
4687,44,1,3,15
4688,44,1,3,16
4689,44,1,3,17
4690,44,1,3,18
4691,44,1,3,19
4692,44,1,3,20
4693,44,1,3,21
4694,44,1,3,22
4695,44,1,3,23
4696,44,1,3,24
4697,44,1,3,25
4698,44,1,3,26
4699,44,1,3,27
4700,44,1,3,28
4701,44,1,3,29
4702,44,1,3,30
4703,44,1,3,31
4704,44,1,3,32
4705,44,1,4,1
4706,44,1,4,2
4707,44,1,4,3
4708,44,1,4,4
4709,44,1,4,5
4710,44,1,4,6
4711,44,1,4,7
4712,44,1,4,8
4713,44,1,4,9
4714,44,1,4,10
4715,44,1,4,11
4716,44,1,4,12
4717,44,1,4,13
4718,44,1,4,14
4719,44,1,4,15
4720,44,1,4,16
4721,44,1,4,17
4722,44,1,4,18
4723,44,1,4,19
4724,44,1,4,20
4725,44,1,4,21
4726,44,1,4,22
4727,44,1,4,23
4728,44,1,4,24
4729,44,1,4,25
4730,44,1,4,26
4731,44,1,4,27
4732,44,1,4,28
4733,44,1,4,29
4734,44,1,4,30
4735,44,1,4,31
4736,44,1,4,32
4737,44,1,5,1
4738,44,1,5,2
4739,44,1,5,3
4740,44,1,5,4
4741,44,1,5,5
4742,44,1,5,6
4743,44,1,5,7
4744,44,1,5,8
4745,44,1,5,9
4746,44,1,5,10
4747,44,1,5,11
4748,44,1,5,12
4749,44,1,5,13
4750,44,1,5,14
4751,44,1,5,15
4752,44,1,5,16
4753,44,1,5,17
4754,44,1,5,18
4755,44,1,5,19
4756,44,1,5,20
4757,44,1,5,21
4758,44,1,5,22
4759,44,1,5,23
4760,44,1,5,24
4761,44,1,5,25
4762,44,1,5,26
4763,44,1,5,27
4764,44,1,5,28
4765,44,1,5,29
4766,44,1,5,30
4767,44,1,5,31
4768,44,1,5,32
4769,44,1,6,1
4770,44,1,6,2
4771,44,1,6,3
4772,44,1,6,4
4773,44,1,6,5
4774,44,1,6,6
4775,44,1,6,7
4776,44,1,6,8
4777,44,1,6,9
4778,44,1,6,10
4779,44,1,6,11
4780,44,1,6,12
4781,44,1,6,13
4782,44,1,6,14
4783,44,1,6,15
4784,44,1,6,16
4785,44,1,6,17
4786,44,1,6,18
4787,44,1,6,19
4788,44,1,6,20
4789,44,1,6,21
4790,44,1,6,22
4791,44,1,6,23
4792,44,1,6,24
4793,44,1,6,25
4794,44,1,6,26
4795,44,1,6,27
4796,44,1,6,28
4797,44,1,6,29
4798,44,1,6,30
4799,44,1,6,31
4800,44,1,6,32
4801,44,1,7,1
4802,44,1,7,2
4803,44,1,7,3
4804,44,1,7,4
4805,44,1,7,5
4806,44,1,7,6
4807,44,1,7,7
4808,44,1,7,8
4809,44,1,7,9
4810,44,1,7,10
4811,44,1,7,11
4812,44,1,7,12
4813,44,1,7,13
4814,44,1,7,14
4815,44,1,7,15
4816,44,1,7,16
4817,44,1,7,17
4818,44,1,7,18
4819,44,1,7,19
4820,44,1,7,20
4821,44,1,7,21
4822,44,1,7,22
4823,44,1,7,23
4824,44,1,7,24
4825,44,1,7,25
4826,44,1,7,26
4827,44,1,7,27
4828,44,1,7,28
4829,44,1,7,29
4830,44,1,7,30
4831,44,1,7,31
4832,44,1,7,32
4833,44,1,8,1
4834,44,1,8,2
4835,44,1,8,3
4836,44,1,8,4
4837,44,1,8,5
4838,44,1,8,6
4839,44,1,8,7
4840,44,1,8,8
4841,44,1,8,9
4842,44,1,8,10
4843,44,1,8,11
4844,44,1,8,12
4845,44,1,8,13
4846,44,1,8,14
4847,44,1,8,15
4848,44,1,8,16
4849,44,1,8,17
4850,44,1,8,18
4851,44,1,8,19
4852,44,1,8,20
4853,44,1,8,21
4854,44,1,8,22
4855,44,1,8,23
4856,44,1,8,24
4857,44,1,8,25
4858,44,1,8,26
4859,44,1,8,27
4860,44,1,8,28
4861,44,1,8,29
4862,44,1,8,30
4863,44,1,8,31
4864,44,1,8,32
4865,44,1,9,1
4866,44,1,9,2
4867,44,1,9,3
4868,44,1,9,4
4869,44,1,9,5
4870,44,1,9,6
4871,44,1,9,7
4872,44,1,9,8
4873,44,1,9,9
4874,44,1,9,10
4875,44,1,9,11
4876,44,1,9,12
4877,44,1,9,13
4878,44,1,9,14
4879,44,1,9,15
4880,44,1,9,16
4881,44,1,9,17
4882,44,1,9,18
4883,44,1,9,19
4884,44,1,9,20
4885,44,1,9,21
4886,44,1,9,22
4887,44,1,9,23
4888,44,1,9,24
4889,44,1,9,25
4890,44,1,9,26
4891,44,1,9,27
4892,44,1,9,28
4893,44,1,9,29
4894,44,1,9,30
4895,44,1,9,31
4896,44,1,9,32
4897,44,1,10,1
4898,44,1,10,2
4899,44,1,10,3
4900,44,1,10,4
4901,44,1,10,5
4902,44,1,10,6
4903,44,1,10,7
4904,44,1,10,8
4905,44,1,10,9
4906,44,1,10,10
4907,44,1,10,11
4908,44,1,10,12
4909,44,1,10,13
4910,44,1,10,14
4911,44,1,10,15
4912,44,1,10,16
4913,44,1,10,17
4914,44,1,10,18
4915,44,1,10,19
4916,44,1,10,20
4917,44,1,10,21
4918,44,1,10,22
4919,44,1,10,23
4920,44,1,10,24
4921,44,1,10,25
4922,44,1,10,26
4923,44,1,10,27
4924,44,1,10,28
4925,44,1,10,29
4926,44,1,10,30
4927,44,1,10,31
4928,44,1,10,32
4929,44,1,11,1
4930,44,1,11,2
4931,44,1,11,3
4932,44,1,11,4
4933,44,1,11,5
4934,44,1,11,6
4935,44,1,11,7
4936,44,1,11,8
4937,44,1,11,9
4938,44,1,11,10
4939,44,1,11,11
4940,44,1,11,12
4941,44,1,11,13
4942,44,1,11,14
4943,44,1,11,15
4944,44,1,11,16
4945,44,1,11,17
4946,44,1,11,18
4947,44,1,11,19
4948,44,1,11,20
4949,44,1,11,21
4950,44,1,11,22
4951,44,1,11,23
4952,44,1,11,24
4953,44,1,11,25
4954,44,1,11,26
4955,44,1,11,27
4956,44,1,11,28
4957,44,1,11,29
4958,44,1,11,30
4959,44,1,11,31
4960,44,1,11,32
4961,44,1,12,1
4962,44,1,12,2
4963,44,1,12,3
4964,44,1,12,4
4965,44,1,12,5
4966,44,1,12,6
4967,44,1,12,7
4968,44,1,12,8
4969,44,1,12,9
4970,44,1,12,10
4971,44,1,12,11
4972,44,1,12,12
4973,44,1,12,13
4974,44,1,12,14
4975,44,1,12,15
4976,44,1,12,16
4977,44,1,12,17
4978,44,1,12,18
4979,44,1,12,19
4980,44,1,12,20
4981,44,1,12,21
4982,44,1,12,22
4983,44,1,12,23
4984,44,1,12,24
4985,44,1,12,25
4986,44,1,12,26
4987,44,1,12,27
4988,44,1,12,28
4989,44,1,12,29
4990,44,1,12,30
4991,44,1,12,31
4992,44,1,12,32
4993,44,1,13,1
4994,44,1,13,2
4995,44,1,13,3
4996,44,1,13,4
4997,44,1,13,5
4998,44,1,13,6
4999,44,1,13,7
5000,44,1,13,8
5001,44,1,13,9
5002,44,1,13,10
5003,44,1,13,11
5004,44,1,13,12
5005,44,1,13,13
5006,44,1,13,14
5007,44,1,13,15
5008,44,1,13,16
5009,44,1,13,17
5010,44,1,13,18
5011,44,1,13,19
5012,44,1,13,20
5013,44,1,13,21
5014,44,1,13,22
5015,44,1,13,23
5016,44,1,13,24
5017,44,1,13,25
5018,44,1,13,26
5019,44,1,13,27
5020,44,1,13,28
5021,44,1,13,29
5022,44,1,13,30
5023,44,1,13,31
5024,44,1,13,32
5025,44,1,14,1
5026,44,1,14,2
5027,44,1,14,3
5028,44,1,14,4
5029,44,1,14,5
5030,44,1,14,6
5031,44,1,14,7
5032,44,1,14,8
5033,44,1,14,9
5034,44,1,14,10
5035,44,1,14,11
5036,44,1,14,12
5037,44,1,14,13
5038,44,1,14,14
5039,44,1,14,15
5040,44,1,14,16
5041,44,1,14,17
5042,44,1,14,18
5043,44,1,14,19
5044,44,1,14,20
5045,44,1,14,21
5046,44,1,14,22
5047,44,1,14,23
5048,44,1,14,24
5049,44,1,14,25
5050,44,1,14,26
5051,44,1,14,27
5052,44,1,14,28
5053,44,1,14,29
5054,44,1,14,30
5055,44,1,14,31
5056,44,1,14,32
5057,44,1,15,1
5058,44,1,15,2
5059,44,1,15,3
5060,44,1,15,4
5061,44,1,15,5
5062,44,1,15,6
5063,44,1,15,7
5064,44,1,15,8
5065,44,1,15,9
5066,44,1,15,10
5067,44,1,15,11
5068,44,1,15,12
5069,44,1,15,13
5070,44,1,15,14
5071,44,1,15,15
5072,44,1,15,16
5073,44,1,15,17
5074,44,1,15,18
5075,44,1,15,19
5076,44,1,15,20
5077,44,1,15,21
5078,44,1,15,22
5079,44,1,15,23
5080,44,1,15,24
5081,44,1,15,25
5082,44,1,15,26
5083,44,1,15,27
5084,44,1,15,28
5085,44,1,15,29
5086,44,1,15,30
5087,44,1,15,31
5088,44,1,15,32
5089,44,1,16,1
5090,44,1,16,2
5091,44,1,16,3
5092,44,1,16,4
5093,44,1,16,5
5094,44,1,16,6
5095,44,1,16,7
5096,44,1,16,8
5097,44,1,16,9
5098,44,1,16,10
5099,44,1,16,11
5100,44,1,16,12
5101,44,1,16,13
5102,44,1,16,14
5103,44,1,16,15
5104,44,1,16,16
5105,44,1,16,17
5106,44,1,16,18
5107,44,1,16,19
5108,44,1,16,20
5109,44,1,16,21
5110,44,1,16,22
5111,44,1,16,23
5112,44,1,16,24
5113,44,1,16,25
5114,44,1,16,26
5115,44,1,16,27
5116,44,1,16,28
5117,44,1,16,29
5118,44,1,16,30
5119,44,1,16,31
5120,44,1,16,32
5121,44,2,1,1
5122,44,2,1,2
5123,44,2,1,3
5124,44,2,1,4
5125,44,2,1,5
5126,44,2,1,6
5127,44,2,1,7
5128,44,2,1,8
5129,44,2,1,9
5130,44,2,1,10
5131,44,2,1,11
5132,44,2,1,12
5133,44,2,1,13
5134,44,2,1,14
5135,44,2,1,15
5136,44,2,1,16
5137,44,2,1,17
5138,44,2,1,18
5139,44,2,1,19
5140,44,2,1,20
5141,44,2,1,21
5142,44,2,1,22
5143,44,2,1,23
5144,44,2,1,24
5145,44,2,1,25
5146,44,2,1,26
5147,44,2,1,27
5148,44,2,1,28
5149,44,2,1,29
5150,44,2,1,30
5151,44,2,1,31
5152,44,2,1,32
5153,44,2,2,1
5154,44,2,2,2
5155,44,2,2,3
5156,44,2,2,4
5157,44,2,2,5
5158,44,2,2,6
5159,44,2,2,7
5160,44,2,2,8
5161,44,2,2,9
