"confidence","hypo_step","max_arm_length","num_threads","time","-cost"
14,2,11,14,9688,-135632
64,1,11,14,13057,-182798
54,1,11,14,14931,-209034
44,1,11,14,14424,-201936
34,1,11,14,13255,-185570
24,1,11,14,15710,-219940
14,1,11,14,16345,-228830
64,3,10,14,9601,-134414
54,3,10,14,7966,-111524
44,3,10,14,9596,-134344
34,3,10,14,8803,-123242
24,3,10,14,7946,-111244
14,3,10,14,8279,-115906
64,2,10,14,9299,-130186
54,2,10,14,9830,-137620
44,2,10,14,9439,-132146
34,2,10,14,9177,-128478
24,2,10,14,9441,-132174
14,2,10,14,9214,-128996
64,1,10,14,13525,-189350
54,1,10,14,12831,-179634
44,1,10,14,13975,-195650
34,1,10,14,13315,-186410
24,1,10,14,13113,-183582
14,1,10,14,13502,-189028
64,3,9,14,8722,-122108
54,3,9,14,9611,-134554
44,3,9,14,8651,-121114
34,3,9,14,7440,-104160
24,3,9,14,8276,-115864
14,3,9,14,7511,-105154
64,2,9,14,10116,-141624
54,2,9,14,11438,-160132
44,2,9,14,8279,-115906
34,2,9,14,8836,-123704
24,2,9,14,9643,-135002
14,2,9,14,9018,-126252
64,1,9,14,14730,-206220
54,1,9,14,15862,-222068
44,1,9,14,13458,-188412
34,1,9,14,14321,-200494
24,1,9,14,16233,-227262
14,1,9,14,13829,-193606
64,3,8,14,7554,-105756
54,3,8,14,6640,-92960
44,3,8,14,8680,-121520
34,3,8,14,8602,-120428
24,3,8,14,8741,-122374
14,3,8,14,6891,-96474
64,2,8,14,8747,-122458
54,2,8,14,9467,-132538
44,2,8,14,8194,-114716
34,2,8,14,10494,-146916
24,2,8,14,10525,-147350
14,2,8,14,10344,-144816
64,1,8,14,14812,-207368
54,1,8,14,15510,-217140
44,1,8,14,16212,-226968
34,1,8,14,12974,-181636
24,1,8,14,14983,-209762
14,1,8,14,15186,-212604
64,3,7,14,9045,-126630
54,3,7,14,8209,-114926
44,3,7,14,8106,-113484
34,3,7,14,8504,-119056
24,3,7,14,8373,-117222
14,3,7,14,7020,-98280
64,2,7,14,10097,-141358
54,2,7,14,8752,-122528
44,2,7,14,9735,-136290
34,2,7,14,9812,-137368
24,2,7,14,8309,-116326
14,2,7,14,9975,-139650
64,1,7,14,14079,-197106
54,1,7,14,15771,-220794
44,1,7,14,16034,-224476
34,1,7,14,14341,-200774
24,1,7,14,12139,-169946
14,1,7,14,14765,-206710
64,3,6,14,7201,-100814
54,3,6,14,8034,-112476
44,3,6,14,7983,-111762
34,3,6,14,10016,-140224
24,3,6,14,8676,-121464
14,3,6,14,8973,-125622
64,2,6,14,9961,-139454
54,2,6,14,12267,-171738
44,2,6,14,9680,-135520
34,2,6,14,11951,-167314
24,2,6,14,11999,-167986
14,2,6,14,8800,-123200
64,1,6,14,13992,-195888
54,1,6,14,14502,-203028
44,1,6,14,13934,-195076
34,1,6,14,14091,-197274
24,1,6,14,16155,-226170
14,1,6,14,14485,-202790
64,3,5,14,7601,-106414
54,3,5,14,7342,-102788
44,3,5,14,10147,-142058
34,3,5,14,7823,-109522
24,3,5,14,8155,-114170
14,3,5,14,6360,-89040
64,2,5,14,8534,-119476
54,2,5,14,10001,-140014
44,2,5,14,8174,-114436
34,2,5,14,8474,-118636
24,2,5,14,8796,-123144
14,2,5,14,9892,-138488
64,1,5,14,14277,-199878
54,1,5,14,15894,-222516
44,1,5,14,15174,-212436
34,1,5,14,13252,-185528
24,1,5,14,14303,-200242
14,1,5,14,14828,-207592
64,3,4,14,6146,-86044
54,3,4,14,7198,-100772
44,3,4,14,6877,-96278
34,3,4,14,6864,-96096
24,3,4,14,6574,-92036
14,3,4,14,6572,-92008
64,2,4,14,7652,-107128
54,2,4,14,8666,-121324
44,2,4,14,7779,-108906
34,2,4,14,6954,-97356
24,2,4,14,7836,-109704
14,2,4,14,8235,-115290
64,1,4,14,10945,-153230
54,1,4,14,12489,-174846
44,1,4,14,11502,-161028
34,1,4,14,12038,-168532
24,1,4,14,13322,-186508
14,1,4,14,12844,-179816
64,3,3,14,7020,-98280
54,3,3,14,6389,-89446
44,3,3,14,6739,-94346
34,3,3,14,6716,-94024
24,3,3,14,7419,-103866
14,3,3,14,7099,-99386
64,2,3,14,8263,-115682
54,2,3,14,9457,-132398
44,2,3,14,9025,-126350
34,2,3,14,8357,-116998
24,2,3,14,7694,-107716
14,2,3,14,8687,-121618
64,1,3,14,13558,-189812
54,1,3,14,12887,-180418
44,1,3,14,10948,-153272
34,1,3,14,12700,-177800
24,1,3,14,13796,-193144
14,1,3,14,11000,-154000
64,3,2,14,5923,-82922
54,3,2,14,6031,-84434
44,3,2,14,7350,-102900
34,3,2,14,6702,-93828
24,3,2,14,4697,-65758
14,3,2,14,6065,-84910
64,2,2,14,7979,-111706
54,2,2,14,9427,-131978
44,2,2,14,6981,-97734
34,2,2,14,8131,-113834
24,2,2,14,8343,-116802
14,2,2,14,8694,-121716
64,1,2,14,10956,-153384
54,1,2,14,10156,-142184
44,1,2,14,11372,-159208
34,1,2,14,10711,-149954
24,1,2,14,12090,-169260
14,1,2,14,14273,-199822
64,3,1,14,5816,-81424
54,3,1,14,6700,-93800
44,3,1,14,5517,-77238
34,3,1,14,6394,-89516
24,3,1,14,6998,-97972
14,3,1,14,5730,-80220
64,2,1,14,7177,-100478
54,2,1,14,7441,-104174
44,2,1,14,7682,-107548
34,2,1,14,7045,-98630
24,2,1,14,8185,-114590
14,2,1,14,8940,-125160
64,1,1,14,10872,-152208
54,1,1,14,10784,-150976
44,1,1,14,12891,-180474
34,1,1,14,10257,-143598
24,1,1,14,10251,-143514
14,1,1,14,9809,-137326
64,3,16,13,9030,-117390
54,3,16,13,8621,-112073
44,3,16,13,8393,-109109
34,3,16,13,7530,-97890
24,3,16,13,7685,-99905
14,3,16,13,8241,-107133
64,2,16,13,11052,-143676
54,2,16,13,9860,-128180
44,2,16,13,10736,-139568
34,2,16,13,9342,-121446
24,2,16,13,11120,-144560
14,2,16,13,10660,-138580
64,1,16,13,14994,-194922
54,1,16,13,15041,-195533
44,1,16,13,16128,-209664
34,1,16,13,14223,-184899
24,1,16,13,15793,-205309
14,1,16,13,16501,-214513
64,3,15,13,7546,-98098
54,3,15,13,8372,-108836
44,3,15,13,7993,-103909
34,3,15,13,8424,-109512
24,3,15,13,8182,-106366
14,3,15,13,8420,-109460
64,2,15,13,9490,-123370
54,2,15,13,9982,-129766
44,2,15,13,11733,-152529
34,2,15,13,10434,-135642
24,2,15,13,10365,-134745
14,2,15,13,10586,-137618
64,1,15,13,20159,-262067
54,1,15,13,16570,-215410
44,1,15,13,15101,-196313
34,1,15,13,15386,-200018
24,1,15,13,14551,-189163
14,1,15,13,14478,-188214
64,3,14,13,7564,-98332
54,3,14,13,8684,-112892
44,3,14,13,8763,-113919
34,3,14,13,8568,-111384
24,3,14,13,9005,-117065
14,3,14,13,8076,-104988
64,2,14,13,9744,-126672
54,2,14,13,9731,-126503
44,2,14,13,9565,-124345
34,2,14,13,9968,-129584
24,2,14,13,10813,-140569
14,2,14,13,9212,-119756
64,1,14,13,13754,-178802
54,1,14,13,13817,-179621
44,1,14,13,14661,-190593
34,1,14,13,14675,-190775
24,1,14,13,16317,-212121
14,1,14,13,18951,-246363
64,3,13,13,9662,-125606
54,3,13,13,8921,-115973
44,3,13,13,8825,-114725
34,3,13,13,9690,-125970
24,3,13,13,7886,-102518
14,3,13,13,8336,-108368
64,2,13,13,10960,-142480
54,2,13,13,9524,-123812
44,2,13,13,10539,-137007
34,2,13,13,9130,-118690
24,2,13,13,10031,-130403
14,2,13,13,8714,-113282
64,1,13,13,13720,-178360
54,1,13,13,14888,-193544
